Timestamp,Soil_Moisture(%),Irrigation_Amount(mm/day),Rainfall(mm/day),Reference_Evapotranspiration(mm/day),Crop_Coefficient,Temperature(°C),Humidity(%),Wind_Speed(m/s),Solar_Radiation(MJ/m²)
2013-11-26,26.80912807702147,0.0,0.0,0.6963850007966849,0.85,13.137655772928742,78.16500230456852,3.752004940771294,17.19558258227471
2013-11-27,23.392217787291276,0.0,0.0,1.3381772400509933,0.55,21.385701798931752,21.93276923679514,4.582351076396045,18.499913685935514
2013-11-28,27.55647106754082,0.0,10.152292625280026,1.4809925466418017,0.75,14.466090241215076,38.81257274643262,6.667471950999602,21.179850509287128
2013-11-29,28.30196329473355,0.0,5.2445984537662955,0.5764126751705434,0.75,10.112598511241352,51.59858805024783,2.349430639963466,14.417440045764467
2013-11-30,37.59241083471974,10.904754724435435,4.284015916751191,0.5560147444214851,0.65,13.058295497385295,65.08919336634764,2.4710167697038874,14.962066675670732
2013-12-01,27.83365932184481,0.0,0.0,0.5549132788421028,0.55,15.319913541590335,10.070996638005752,1.8431560583234738,8.129140080572387
2013-12-02,24.352065594194162,0.0,0.0,0.930970393954889,0.75,22.18267554068635,54.57813514087248,4.688591144060351,10.901682116472447
2013-12-03,30.260194680384494,0.0,11.842495369820691,0.828516741162723,0.65,17.153157298797524,66.88592559123602,4.222481182194397,14.660864688757632
2013-12-04,37.549410421210496,12.806330846062137,0.0,0.5,0.75,16.58696548776764,69.91777174042716,1.6845981271882104,11.758825623053061
2013-12-05,27.85741156318158,0.0,0.0,0.5,0.55,11.42892695068254,44.54005512253812,1.6467028695405852,9.31975020869043
2013-12-06,31.073579329142134,0.0,8.915255357122408,0.9127101274174617,0.75,21.75547692302473,50.48747069567452,4.428772137893846,11.028642510849906
2013-12-07,34.33885490539541,0.0,10.28973532931511,0.7193113212829909,0.75,14.725359337823319,45.757778066610584,3.5747942268126116,9.024276593018755
2013-12-08,33.61151589110037,0.0,8.770454269686164,0.8228707292980948,0.75,17.643226642857222,49.10988019710874,4.137583069516715,9.749627796537677
2013-12-09,33.25100182374018,0.0,8.335412233763655,0.6379820414677767,0.85,25.703669955502594,39.52260173907348,1.6758472824916306,12.777637820527426
2013-12-10,31.44892284492797,0.0,5.581696761822598,0.5,0.45,21.007055433482805,41.66121756293623,0.1834127041346898,9.652253347387942
2013-12-11,36.724436173487085,0.0,13.042796995663844,0.5,0.55,10.483500765482985,61.51565383042552,1.687552474979745,14.225268610406603
2013-12-12,34.119882955650894,0.0,9.018125100257269,0.7675015241942624,0.85,9.939752201313981,56.97423059909113,4.031650095016841,11.857759418339327
2013-12-13,35.38328957059745,0.0,11.02384818205855,1.1168422428757827,0.45,18.62923550284086,62.3737976138571,6.166586967952337,12.17118940788905
2013-12-14,34.55814683717587,0.0,9.663383532075862,0.5230360499691022,0.95,13.051472596819895,58.21021584551255,2.3558040157085878,11.443254064784211
2013-12-15,36.064210422548776,0.0,12.35235021047984,1.1783656811833083,0.75,22.52315216282394,65.56507901721393,6.413783822815299,13.545695677087446
2013-12-16,32.191630014331494,0.0,6.532032941165294,0.8227016732330572,0.75,19.65778237366299,68.17320997232493,4.244729651237532,13.566319775554021
2013-12-17,34.685892166672126,0.0,10.413448094489988,0.532868713347159,0.85,20.440196185059808,28.87425070200844,0.9104515474367609,12.670108703824344
2013-12-18,27.185893635559747,0.0,0.0,0.7953695222170347,0.65,16.24706896174657,42.185355243784564,3.3210507567165477,13.129578211815296
2013-12-19,23.948021229076474,0.0,0.0,0.944150987140542,0.55,28.655873277747318,51.52936063764942,4.295961417617791,11.575820660159149
2013-12-20,29.96662700635175,0.0,11.517877200243895,0.5,0.45,34.33070154161983,54.65983711768988,0.0,13.084406013818096
2013-12-21,30.975141861159038,5.469095817458767,0.0,0.8580718525299831,0.75,18.894144939401624,44.9486413927295,3.966676736870073,11.324244449052387
2013-12-22,32.442883340090354,0.0,7.712547585358676,0.8869065965500185,0.55,22.222108035432196,68.68035506482458,4.759081769734669,12.004463244324803
2013-12-23,34.565658065683415,0.0,10.217119411553046,0.618151991993229,0.75,21.114298994188914,84.69922552435898,3.598302186196715,11.450712501267406
2013-12-24,34.5144324070214,0.0,9.742924977122138,0.6368133808969546,0.75,19.49948523380112,57.79242933372601,2.9074181839778652,11.085562921361609
2013-12-25,31.907407077904146,0.0,6.236301909004721,0.5959789532034698,0.75,16.808630686861655,56.26511548297317,2.7406101254978896,10.62177640455642
2013-12-26,34.71856622949393,0.0,10.3197127839948,0.5587807639778121,0.55,15.715512075223131,67.74184382656497,2.6530165084622666,12.93538020771777
2013-12-27,33.159909745263036,0.0,7.944649718148083,0.5957205620848477,0.85,15.633989404349155,27.01240367194846,1.2360302943493362,14.621211825626926
2013-12-28,27.144534187268075,0.0,0.0,0.5990041354934172,0.55,23.510003455513196,55.42703410657616,1.968714252142549,14.342203943339118
2013-12-29,32.36154852410144,0.0,10.94195700741356,0.5,0.55,19.05741149275433,69.68553738201275,2.3751089315217606,9.48686932810913
2013-12-30,35.43817145793796,0.0,11.691203028933902,0.7204874656607194,0.95,8.936402187738999,45.35269004198332,3.1702415193386133,14.578406102813746
2013-12-31,33.46257104877907,0.0,8.112298589152566,0.6728901719631486,0.65,24.2242911029916,36.60159130147052,2.1647778635144004,11.363682996764142
2014-01-01,27.166402346159057,0.0,0.0,0.5430512479350833,0.65,21.98082714923755,52.21291584850333,1.696306136253105,13.201466030291183
2014-01-02,29.565756227706576,0.0,7.810826920894142,0.8730894994202134,0.85,29.0775811232332,54.08971850197119,4.139656288688768,10.187569335905579
2014-01-03,26.03539089074612,0.0,0.0,0.882753406445847,0.65,24.381808657687593,41.37021577126812,3.5559209579217836,12.28395982774801
2014-01-04,33.2497867362529,12.050511687742812,0.0,0.5,0.85,15.294656286471715,86.44241914076426,2.1911556948156496,12.627446365793814
2014-01-05,26.944588980824307,0.0,0.0,0.7238387061515041,0.75,11.711264783724525,47.819554284880816,3.759417707231381,9.030790416160695
2014-01-06,23.724656001771518,0.0,0.0,0.70063210796048,0.75,19.43365505278462,37.695109728601466,2.3202631594710974,13.21653433268838
2014-01-07,29.623789036829066,0.0,11.586977441104427,0.7611535374429479,0.55,20.076543345525252,53.59568021394083,3.09459754423218,14.691870015676631
2014-01-08,30.891863736752946,0.0,6.502936053523639,0.8623312487145921,0.75,28.088583726133464,68.61790956556737,4.4625660820843,11.650704108636743
2014-01-09,35.77509015930913,0.0,12.065092408683315,0.6269364734096909,0.65,23.498733545194924,55.26121373497347,2.094388360250605,14.720336261656026
2014-01-10,36.83132122913774,0.0,12.253410273655167,0.5,0.45,29.38137393230733,62.283908800660036,1.2413825882493854,11.620613013095184
2014-01-11,33.46019497218774,0.0,7.7885906630281285,0.7380840171891099,0.55,17.25810181991927,41.92734108500264,2.7822981254679875,13.699169062093235
2014-01-12,27.094029245828164,0.0,0.0,0.5,0.85,28.87736692058843,77.31532669605271,0.9548024757218068,7.562860068097801
2014-01-13,31.02923293573415,0.0,9.57015793942253,0.7106824534374611,0.75,27.82416089719628,63.425665418776646,2.583827235973537,16.837555558626928
2014-01-14,34.42686244646857,0.0,10.099157040969413,0.5488914083974854,0.55,14.295557102903471,70.71552353316414,2.5790437810298146,14.990916490485914
2014-01-15,34.64701304949259,0.0,9.677311576696413,0.5,0.55,31.166622157465714,60.47740948712754,0.0,11.430748991492642
2014-01-16,34.58651419329518,0.0,9.698788161126313,0.6993252454062718,0.55,25.186874034172796,67.37326056593176,3.795952745616765,8.055821946712364
2014-01-17,33.52934169392757,0.0,8.572492287458697,0.784006200880977,0.75,26.84504684814859,41.90421160484159,2.725965349978019,12.576056736610978
2014-01-18,31.797819475928016,0.0,6.74221963285097,0.9273488268227625,0.85,20.724731684420778,47.62884374965656,4.772844679157904,9.112148905852486
2014-01-19,36.304362304302025,0.0,12.544974893197478,0.6800759763368844,0.55,31.588931681533502,75.19720893334045,3.323297969691124,12.889707075114977
2014-01-20,27.541860022561025,0.0,0.0,0.7341714965168804,0.55,19.445967349746773,78.39612920925946,4.103412855473323,12.823131438328565
2014-01-21,30.48943216893404,0.0,8.380792960156707,1.0615210390698422,0.55,29.697221313633463,37.794016004213844,4.785058129810565,10.11719366199595
2014-01-22,34.50462267232866,0.0,10.848122088928179,0.7419828628500954,0.95,29.800282808450103,58.74604101795718,2.8024243758438807,14.241934047228755
2014-01-23,35.42342674628324,0.0,11.092568496007399,0.7622573687621379,0.75,20.985796921574938,48.53584299272159,2.998765216704147,13.611149405612347
2014-01-24,34.777818258721304,0.0,10.012844539621875,0.5740306925658816,0.95,35.93174788917257,44.54452795952707,0.6396851649146522,13.951646674577127
2014-01-25,34.445232959788875,0.0,9.823274081589329,0.9829159080174137,0.65,27.32957842721073,59.27259543033175,4.859306617851362,12.017715407337791
2014-01-26,34.13867387261105,0.0,9.259977940235744,0.5565817959224598,0.85,29.597218976859427,72.11444398548112,2.781453900417668,9.168951866172588
2014-01-27,34.457606986891,0.0,9.482407874665796,0.5,0.55,18.846689440725314,61.77493709926291,1.4914041744780275,13.955744544422275
2014-01-28,36.63799397597302,0.0,13.197294341009433,0.9774924503344338,0.95,37.22415272407132,50.20731325121447,4.109583729731141,11.459257201728418
2014-01-29,27.720699096395954,0.0,0.0,0.5,0.55,20.66455370003245,62.7229176990274,0.0,9.220439713614661
2014-01-30,31.569036094932194,0.0,9.813131858166,0.7783599846828051,0.95,32.06218766542943,49.60035739628648,2.356088665690233,14.704078731948652
2014-01-31,26.71670954725301,0.0,0.0,0.9429924854305742,0.55,22.11285084886257,61.181714510959026,4.362466561817762,16.19881504100502
2014-02-01,31.51351223011933,0.0,10.457964850122156,0.5,0.75,24.139212059417055,75.946985506836,2.3434172220511424,11.917503742041594
2014-02-02,26.58318264159398,0.0,0.0,0.990529527575261,0.65,31.323821934810226,23.842605110487586,1.923117073577128,16.318242309206582
2014-02-03,23.600387226631163,0.0,0.0,0.5899584560062165,0.55,32.662116700051975,66.9587844781005,2.3757678043305743,12.1826294572227
2014-02-04,28.1043952879617,0.0,9.785395711991542,0.5,0.95,21.310596317340647,31.91417617644297,0.0,11.239088191667298
2014-02-05,33.03732139241672,0.0,10.895433851620556,0.7785631917531417,0.55,33.26036357982296,73.42491565816692,4.07321764767455,10.739083091629045
2014-02-06,32.48160521297665,0.0,7.612149987201889,0.9108073150496929,0.75,33.17216934527361,45.44461585190709,2.8156709370346302,15.274164815985484
2014-02-07,34.49027904179335,0.0,10.285886189527414,0.7016192732926,0.85,23.3950016569268,36.73492933590274,2.5915130850078567,10.439712237224457
2014-02-08,35.55362480405963,0.0,11.276102202881514,0.6788161227888259,0.85,36.21370545236422,65.42903840633122,2.596997075386438,13.470538619949975
2014-02-09,35.66474538969363,0.0,11.001688949888914,0.6454846820492345,0.65,21.070034867661604,60.46255094713616,3.0211196976968764,10.881672329881583
2014-02-10,33.38015121156871,0.0,8.424432496183522,0.9269234929682152,0.85,25.362432696461724,40.01219645557513,3.9801560560081,11.079386474851274
2014-02-11,33.55776491974277,0.0,8.758304803497769,0.941793390210652,0.55,31.01135930288271,36.2050036424741,2.921904688201127,14.060499387939133
2014-02-12,31.689715022397735,0.0,6.041400379248424,0.5,0.75,24.4766047648164,52.18777768763076,0.9575451777302817,11.239926307421293
2014-02-13,35.342403839088604,0.0,11.495820512235067,0.9689432699042835,0.55,30.189623100633376,36.93869574743205,3.8632741823161005,11.190409241159413
2014-02-14,37.8394308125762,0.0,14.148165339499947,1.0419159416582904,0.55,30.199963664532945,39.07790540614559,3.7478545365063396,14.265609394349614
2014-02-15,33.74832027855073,0.0,8.161230816827153,0.8438730091631825,0.65,28.181194873204138,56.734311856321504,3.3082904973246903,15.194794586443246
2014-02-16,35.72990035504864,0.0,12.201919269997141,1.1573966343903788,0.85,33.398443075911935,40.51192548617355,4.612861960441979,13.289379606568467
2014-02-17,37.72308837450318,0.0,13.916694908441187,0.6751974824529478,0.85,28.21236626635167,61.398089350398145,3.0455680146194384,10.690460448752102
2014-02-18,34.24774342575275,0.0,9.069379086439893,0.8385342885325191,0.85,30.627426221034565,77.35215393825214,4.667064133483883,10.97878300140484
2014-02-19,33.916696084686,0.0,9.788103291391728,1.1174135765481101,0.95,35.31541747222512,52.77166877649127,5.110816532217594,12.159830527480075
2014-02-20,34.97146565621063,0.0,10.507479322989147,0.9029968158802384,0.55,33.64757931896856,56.95226592978377,3.873469328286724,12.641860123851314
2014-02-21,35.57225960607975,0.0,10.935386343530867,0.5,0.75,33.7330449647788,85.2714509925323,1.8780995671830942,10.024268179720456
2014-02-22,27.214717408211513,0.0,0.0,0.8281620436006014,0.75,24.163558556483864,37.1859832393398,2.803821422246339,13.446075879159729
2014-02-23,30.944447299747893,0.0,9.276473862326373,0.9202795716131827,0.55,32.637573759253364,72.86852792771113,4.85828405108756,12.171026659279198
2014-02-24,26.916667094962182,0.0,0.0,0.5,0.45,25.722896635226096,71.06286396868722,0.75355820089574,8.568583362723741
2014-02-25,31.860281270020213,0.0,10.560242777938898,0.5180021798180502,0.55,23.80769063413402,67.81476008760674,2.412069497732087,10.142147035078539
2014-02-26,26.777913142219496,0.0,0.0,0.5275042613510876,0.95,29.953174532233238,74.37621776098948,2.485552745329884,10.991742652696672
2014-02-27,23.675121827997547,0.0,0.0,0.5,0.85,25.884708123086813,59.20862448937928,1.7021840994693995,11.85428462231789
2014-02-28,28.737485985583934,0.0,10.754200787804374,1.1559531826675296,0.55,34.45125950947514,46.25605756601099,4.30931842487818,15.778557591007992
2014-03-01,29.46857660231995,0.0,5.941474372630044,0.8960700675559219,0.95,34.66031688123464,71.41859936830852,3.5652226065611656,20.952685224558515
2014-03-02,36.81737257337784,12.377239566223396,0.0,0.5,0.45,21.16143236513875,71.99263317569343,1.933412465099262,16.6369124404055
2014-03-03,27.53343926393645,0.0,0.0,0.8893938583095061,0.55,26.617404353557966,71.57970852239932,3.908269380353759,20.882523217228652
2014-03-04,27.236216439012477,0.0,4.188535398274762,0.8062122908663526,0.85,23.541741739843644,55.66753123478855,2.762375647997673,18.591649010184476
2014-03-05,23.93843377161376,0.0,0.0,0.8833246515345695,0.65,28.60666708163103,44.2570822958001,1.6647081401664858,21.299032958134166
2014-03-06,29.201849248047438,5.611011159513481,4.6924673227023606,0.8419348320242347,0.75,33.27218704586655,57.87043381167417,1.9306223846356994,22.322270748142458
2014-03-07,34.67473732251533,10.386823572318637,0.0,0.9682823048849074,0.45,29.85869763713443,69.13345026351753,3.6540766121639097,24.836922588895753
2014-03-08,33.15269067242597,0.0,8.112113618132103,0.9732386762314011,0.65,28.19248367851764,70.36527684789948,4.408514817782758,19.902854017319896
2014-03-09,26.56345283637226,0.0,0.0,1.2126010193221797,0.75,37.710595511232036,48.55485809388107,2.2698476505678205,26.555842110399333
2014-03-10,28.102718189074114,0.0,6.4464778282583195,0.9834580536225517,0.65,19.751130972810515,59.73059344191085,3.8166620005035177,23.632090650144765
2014-03-11,24.46088768398807,0.0,0.0,1.5119248839611537,0.55,37.52273175582037,35.36832543271066,5.372631236366224,17.170241820751247
2014-03-12,27.99927244076121,7.449927044890795,0.0,0.6326626599731417,0.55,28.677119113641528,69.77425154508776,1.1116941654446206,28.839422662993854
2014-03-13,35.35601468462863,13.0162726137133,0.0,1.2095496449503464,0.75,31.06541882370748,43.25036864912405,3.5335048092579355,21.30797805308039
2014-03-14,27.10293237310697,0.0,0.0,0.9339597727831024,0.75,28.87374847435099,66.77883039357322,4.245983536943113,16.65950198411106
2014-03-15,29.807681760642254,0.0,8.331612038416772,1.5157570981210837,0.55,39.27678879361466,37.76043133914757,2.8572752751017543,26.611652204921686
2014-03-16,26.197451325307725,0.0,0.0,1.1444768350369205,0.55,25.456405354696713,70.47123859651012,4.857424816283471,28.31111034079378
2014-03-17,26.441756532216342,0.0,5.591090040629551,1.3992286221397605,0.95,31.71608122515822,59.82752785034155,6.298255557391926,19.86789894512176
2014-03-18,27.615110497814587,5.496136061937545,0.0,1.1389147117693803,0.75,34.33783247781505,43.27963456574581,3.5150330225794546,17.985398958497615
2014-03-19,32.316106609259606,0.0,10.666488808570602,0.7164792602686363,0.75,23.685990712298356,65.37034571620788,2.6496154015830014,19.310500170185353
2014-03-20,26.10614011179033,0.0,0.0,1.3066061890511689,0.95,27.178992562825798,46.14457462292004,4.465474211492935,22.8589269100708
2014-03-21,27.44703554930904,0.0,6.384565348798082,1.1158860838677649,0.75,31.072172035224945,66.24332556167693,4.2631032905668516,25.111426620122057
2014-03-22,30.40488274825694,0.0,8.248225439972027,0.5689627365884848,0.85,27.411412994099045,50.88832786928918,0.0,22.281949323454295
2014-03-23,31.406348737226306,6.461641472959653,0.0,1.2071357126609878,0.95,27.79553556784412,29.184293115555057,2.9958966658633295,20.406892833887078
2014-03-24,32.097456364654946,0.0,7.895052924245716,1.217394869545041,0.85,30.150011635491342,40.26375639278594,2.4081007998913293,25.99204708121771
2014-03-25,32.91288893008147,0.0,8.290778377094705,1.1269332862505377,0.55,35.17012875241019,48.54377936969073,3.5950585372708748,18.74865410779391
2014-03-26,30.51691720793687,0.0,4.936886125513887,0.7325655596597254,0.85,30.228590184548793,75.52283535622867,2.7095125795593145,24.123677353467627
2014-03-27,30.410885984730847,0.0,4.928773323149176,0.8071813084923721,0.45,37.35132093383652,68.51715445793837,2.8722358615934973,18.847748806594886
2014-03-28,32.57155855464814,0.0,7.713234209251355,0.5,0.55,26.984460817784782,79.35792118483212,1.7051808608083774,21.724091832043573
2014-03-29,27.019952230018767,0.0,0.0,0.8128478959521239,0.45,25.72474290918838,79.80452824044787,4.101793827636731,19.545749740838193
2014-03-30,23.317632013982518,0.0,0.0,1.5389615277451867,0.65,41.62422714100251,46.97873793113628,5.482563332203098,19.776591269388756
2014-03-31,25.794209102751292,6.044537712898727,0.0,0.7322594795486503,0.45,28.707894381471352,52.17269710361756,1.7284920761774476,18.490453930151162
2014-04-01,28.40742332731061,0.0,7.600819050455365,0.7815063892416567,0.65,25.4453473620011,48.83080113504192,0.9044174652795398,25.379416124722777
2014-04-02,29.96662998339517,5.652177054515843,0.0,0.8986700167174343,0.45,23.288896877688227,44.92734092048385,3.0300048297411957,17.06829584756586
2014-04-03,26.17134264640295,0.0,0.0,1.2286528286964638,0.65,37.37098007591827,27.377579359953124,2.9570165084471043,17.039070989805168
2014-04-04,22.627504204717866,0.0,0.0,1.4256987339150602,0.65,30.28227458255004,54.778784229747366,4.75639917918054,28.48397426338044
2014-04-05,29.148362586390522,11.000736630173709,0.0,1.0309406063694726,0.55,30.71062293332193,35.71651609433334,1.1562075714322018,23.911390258617324
2014-04-06,31.41717727814992,0.0,7.508582659627148,0.5970480590958781,0.75,31.170580459608505,54.48742177698509,2.193067237463854,10.459545205227855
2014-04-07,31.092976145806844,0.0,5.673866072112472,0.5,0.75,37.01576753435589,86.73656214344477,0.0,17.738965043158387
2014-04-08,29.92159584108396,0.0,4.510194710387102,1.1363574792316289,0.55,31.03491932279454,47.35982355503937,5.062475454317734,12.752042649751782
2014-04-09,29.59869492694452,0.0,4.415160158000077,0.9878637669709234,0.65,43.63140953409768,57.92161008442101,3.3758169424850455,16.19723722633898
2014-04-10,26.26382543425007,0.0,0.0,0.5,0.75,32.55557877259455,68.59972578713925,2.304850629028805,7.445941335063841
2014-04-11,23.146848228490114,0.0,0.0,0.6541262164465989,0.75,37.168405334429906,59.204369379488604,1.0165927821132352,19.45204168922423
2014-04-12,24.618280330328105,0.0,5.384076940721919,0.559868401898757,0.45,35.85546480932185,59.387262819134435,1.1542859127341236,15.432232723354755
2014-04-13,32.83430185857382,13.685469225615353,0.0,1.1232932711700347,0.85,31.613900315164717,49.5639634946788,3.621400349687087,20.239621027185752
2014-04-14,35.71496567468769,10.109731246645378,0.0,0.5517293886308239,0.55,28.82525057622137,51.52183037408151,1.3388624315989346,13.4995149644699
2014-04-15,31.352455078596158,0.0,6.002410950724449,1.1842329242944998,0.85,33.38100160912339,40.59984216718257,3.156008134722854,20.33164741268816
2014-04-16,26.381125698800552,0.0,0.0,1.2642193276751876,0.65,34.22987148627701,67.69067513334112,6.064417291702546,18.34033488751869
2014-04-17,23.129903144894516,0.0,0.0,1.3624666311688522,0.45,28.771775245008854,28.87762515078856,2.478618565582769,26.007811860754384
2014-04-18,29.61790920572732,7.105815219141833,4.365822737863619,0.6844181524613613,0.75,32.41887249962625,69.56632507573303,1.5578333340384316,25.6454274469825
2014-04-19,34.48073827350987,8.437962684919716,2.7848802712620517,1.5119036813400177,0.95,37.71783485760243,33.944524228821365,3.5730108081791445,23.141382412041132
2014-04-20,30.773332974627838,0.0,4.474550442867572,0.5659791078873977,0.45,41.83335449547011,69.43910911114978,1.161312388827409,18.69354487735515
2014-04-21,31.924210670671833,0.0,7.658949683863497,1.701820978945403,0.55,35.69945803565132,49.69273710681728,5.579976795494105,27.941521581041172
2014-04-22,30.617501330420545,0.0,5.612347722454393,1.3544477877246544,0.65,40.68261189485574,36.5219696780038,5.105429502792503,13.787858888640717
2014-04-23,32.23563523359735,0.0,7.2708360604184525,0.6891489139546167,0.45,28.16036825434752,63.68947967619455,2.753742571569534,14.385765481745349
2014-04-24,27.057541238529772,0.0,0.0,0.6173423255774069,0.45,34.75231848222741,68.93151302613663,1.6540602278636702,19.664867600443742
2014-04-25,23.76130800297044,0.0,0.0,1.3121758037918958,0.45,37.86843380350031,48.42882027844695,2.361345190836959,29.016152435684475
2014-04-26,30.800387645689668,8.60366222070054,3.521483210293055,0.7186864697319726,0.75,26.624379636082182,65.809158230184,2.5565015818718577,19.19064437251965
2014-04-27,34.33052887644905,9.516353976642959,0.0,1.351431000847561,0.65,28.605607463021798,20.723732579959744,3.575350697560597,19.267019027162874
2014-04-28,31.191557269848914,0.0,6.015928565294661,1.293291314119252,0.75,39.647916716525344,35.191055653800994,4.559448493951674,14.232358575552762
2014-04-29,32.94864604248945,0.0,8.007419047621354,0.5236707415642279,0.45,26.00507894736022,74.38613395703094,1.4452310538621151,23.783718341081514
2014-04-30,26.518136020723077,0.0,0.0,1.2322145142004584,0.75,24.094471876456794,51.64496088703126,4.5163643480141165,23.812705017317416
2014-05-01,22.60658057654612,0.0,0.0,1.6796557894728688,0.75,38.356971055290785,27.066800103267287,3.9265284192169467,23.15630080559964
2014-05-02,30.493951124046408,9.205383659499226,3.7892933648944167,0.9427591438004637,0.55,36.61523740540132,44.5170072933701,2.2383157637900903,17.483117308610552
2014-05-03,36.355275250695584,11.711512523908763,0.0,0.7924741920397972,0.85,32.70382291741713,41.14899291212379,1.3699321564844844,17.173172926507977
2014-05-04,27.21800984845512,0.0,0.0,0.865036987234375,0.85,30.223936800301495,52.51057402790613,3.1743490759388515,14.827510998380118
2014-05-05,24.080898612496465,0.0,0.0,0.7551095474784412,0.55,28.16663226616146,49.438735242885286,1.410617274446874,20.335490007043735
2014-05-06,21.091023597634056,0.0,0.0,1.0577911883868436,0.55,31.673286356284358,57.683975934072414,4.535521273743909,15.678370682885994
2014-05-07,25.504241820323962,8.399121710365101,0.0,0.6494030224810814,0.95,38.064415301466894,53.95800922581138,1.314175841801693,15.290333979002845
2014-05-08,28.00660023566538,0.0,7.56436521591152,0.827321752746438,0.75,31.25763009391982,75.39608882555528,3.821559289744716,18.305237132357295
2014-05-09,34.23465017854964,11.62965392811886,0.0,0.9015746025791941,0.95,40.79662497406098,61.368228995795036,2.8790754527773768,18.043375299263136
2014-05-10,28.888881434246407,0.0,2.3333176709871344,0.6617391277018558,0.75,25.366788622586014,61.86507416790379,2.159062673437198,17.84808588471218
2014-05-11,29.96695152197698,0.0,5.943832268814041,0.7552553391620233,0.65,29.65043664202908,72.47735685841783,2.8457527405210636,21.865778387361047
2014-05-12,25.92115907718524,0.0,0.0,1.2342321089341644,0.85,27.77359278958585,49.168468743556275,4.619974754451302,20.31619120860112
2014-05-13,26.02366884505159,0.0,4.355160135235598,0.7623259011224393,0.75,24.100960559508426,36.07183834962272,1.2116138865093151,18.84737587795553
2014-05-14,29.17703358045505,0.0,8.242061334648943,0.6550990478124399,0.65,28.646801443437692,73.10455486948374,2.381765167212275,20.732051713245927
2014-05-15,34.519957592234235,10.467734509950647,0.0,0.6704704880351158,0.95,31.382222049167066,57.037626221621686,1.8723846529692179,16.03389183558147
2014-05-16,32.810693447365296,0.0,7.910192758882952,0.9411114830965317,0.85,31.797920036519763,57.09026811848393,2.942074299676928,20.42111449563871
2014-05-17,29.695581670499124,0.0,3.9342615428258925,1.04110539034629,0.65,39.90809699579456,45.50005117704646,1.9729786612310185,20.602409971378535
2014-05-18,26.401023503449213,0.0,0.0,0.5,0.65,31.255149617487604,45.74717000344634,0.3478781364200785,13.987812562570078
2014-05-19,29.125112050188317,0.0,7.650196529335269,0.6790118180316853,0.55,34.55841811316828,67.70083508156266,1.4172936796014566,23.982775017481448
2014-05-20,28.92293879652891,0.0,4.2657395685782,1.0865927223871668,0.45,29.011109873630225,69.76983697206416,5.456632527807168,16.47426517909202
2014-05-21,28.09260985500909,0.0,3.30825815305357,0.9316192814602431,0.45,36.941841574353845,66.75735108619988,3.370092316929409,20.36123919682574
2014-05-22,24.813434163498876,0.0,0.0,1.044254902242899,0.45,40.412793560306,66.89442408168213,3.318543080712116,24.65764696214108
2014-05-23,29.699446600979904,5.485088470509936,4.361484280557004,0.8708962408004404,0.65,30.94305380083809,63.535443058896384,2.576081414987043,23.70270703085548
2014-05-24,38.161605356371695,14.196720842164606,0.0,0.846812400466852,0.75,23.18955092237537,56.97284095117235,2.922561863836246,20.13733355427534
2014-05-25,27.472846514207728,0.0,0.0,0.7909413571031887,0.95,25.27221551836339,52.36930473518529,2.35528211575293,18.550003988471726
2014-05-26,28.474694807011502,0.0,5.547478257652497,0.9143905533662755,0.45,29.287524038950522,73.1548577491233,3.7903927965615978,23.79004763430227
2014-05-27,24.79893731674896,0.0,0.0,1.1043840127485203,0.75,30.02021285529652,49.39418694264349,3.1512132813890594,22.698779911234478
2014-05-28,27.464208994721883,0.0,7.512106644157293,0.5751936158472385,0.85,31.08801829602364,60.54968820821121,1.2430976847620774,17.52653991982348
2014-05-29,29.50006832571556,6.779573935747541,0.0,1.0319553841258364,0.95,29.753392791556735,42.9398050306863,3.380586754656289,16.820425411993238
2014-05-30,32.928229399298274,0.0,9.137557208205697,0.5,0.95,27.342225062899054,45.11051444724325,0.0,11.710579273216007
2014-05-31,26.97845841550626,0.0,0.0,1.023946654196624,0.45,23.979631704147884,51.4576814821416,3.6207887995166783,20.61612736673435
2014-06-01,23.64006150221999,0.0,0.0,0.9854631872856103,0.65,29.018109440778908,42.94092434909255,0.8859647147452181,27.751906764944803
2014-06-02,31.72258630922026,9.515288559391859,3.930794969182341,1.0719282639046628,0.55,36.13766385849019,66.9677773821745,2.855917370744886,31.40857412392763
2014-06-03,38.741899615991194,14.47597201228367,0.0,1.2631762166661034,0.65,31.811238103877393,34.77948622682456,1.2080585952057163,29.0771652804411
2014-06-04,27.167678625565262,0.0,0.0,1.2037961229825425,0.95,29.232586683265566,56.488444350716094,3.0042347992996454,32.00268758251807
2014-06-05,23.5414765385254,0.0,0.0,1.212578965977778,0.75,31.55302246261873,56.987621452632716,3.8674177789143336,25.90790731625149
2014-06-06,19.582411301757674,0.0,0.0,1.888138332841398,0.85,24.39468325519131,27.838006325204788,5.2542406278743705,31.414450992902857
2014-06-07,23.26255196695068,7.47333201435208,0.0,0.7515267545584124,0.95,23.552233857739648,48.38464269214587,0.6879635174827823,26.413250862686034
2014-06-08,27.92041516223461,5.221645485398606,4.472261443612435,1.2438097743371443,0.65,22.196977244734768,58.83549307072214,4.4632094335067025,30.332788185376817
2014-06-09,32.66072124472186,9.90049824927412,0.0,0.9295535928129393,0.95,25.150646538192472,61.43091989941102,3.1967290580662073,23.62372482240792
